age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school_MS,sex_M,address_U,famsize_LE3,Pstatus_T,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_home,reason_other,reason_reputation,guardian_mother,guardian_other,schoolsup_yes,famsup_yes,paid_yes,activities_yes,nursery_yes,higher_yes,internet_yes,romantic_yes,major_por,WeekandEnd,WeirdDrinker
17,2,2,2,2,0,5,1,3,1,1,5,0.0,11,9,11,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0.6931471805599453,0
16,4,4,2,3,0,5,3,5,1,4,5,0.6931471805599453,10,11,12,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1.6094379124341005,0
17,4,4,3,1,3,3,3,3,1,3,5,1.0986122886681098,9,9,8,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1.3862943611198906,0
17,1,3,2,1,0,5,1,2,3,3,5,1.0986122886681098,12,11,12,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2.302585092994046,0
17,3,4,1,2,1,5,4,4,3,4,5,2.19722457733622,8,9,8,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,2.5649493574615367,0
17,4,4,1,2,0,5,2,5,1,1,5,0.0,13,15,16,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0.6931471805599453,0
16,4,1,1,1,0,4,1,2,2,1,2,0.0,10,11,11,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1.0986122886681098,0
17,1,1,1,2,0,4,5,5,1,2,3,1.0986122886681098,11,10,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1.0986122886681098,0
17,4,2,2,2,0,4,3,3,2,3,5,0.0,17,18,18,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1.9459101490553128,0
16,2,2,2,2,0,4,1,2,2,2,5,0.0,12,13,13,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1.6094379124341005,0
17,3,2,2,2,0,4,1,2,2,2,1,0.0,13,14,13,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1.6094379124341005,0
19,1,1,1,2,2,4,4,3,3,4,4,1.0986122886681098,9,9,10,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,2.5649493574615367,0
17,1,0,1,1,0,4,1,2,1,1,5,1.6094379124341005,11,11,12,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0.6931471805599453,0
17,1,1,2,1,0,3,5,5,2,2,4,1.3862943611198906,10,11,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1.6094379124341005,0
16,1,2,1,3,0,4,3,4,1,1,3,1.791759469228055,13,14,13,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0.6931471805599453,0
16,1,2,1,1,0,4,4,4,2,4,5,1.6094379124341005,9,10,11,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,2.19722457733622,0
17,3,1,2,2,3,5,4,4,1,1,5,1.0986122886681098,7,9,10,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0.6931471805599453,0
17,2,2,2,1,0,5,5,5,3,5,5,0.0,8,13,10,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,2.772588722239781,0
18,1,0,3,1,1,4,3,2,1,1,4,0.0,12,12,13,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0.6931471805599453,0
17,1,1,2,1,0,4,5,5,1,3,2,0.0,10,9,10,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1.3862943611198906,0
18,1,1,2,2,0,4,3,3,1,4,5,1.9459101490553128,10,9,10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1.6094379124341005,0
16,2,2,1,2,0,5,4,3,1,1,1,0.0,11,13,12,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0.6931471805599453,0
17,2,2,1,1,1,1,2,1,2,3,5,0.0,7,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1.9459101490553128,0
16,3,2,2,1,0,4,5,5,2,3,5,1.0986122886681098,11,9,10,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1.9459101490553128,0
16,1,1,2,1,0,4,5,5,2,4,5,0.0,10,10,9,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,2.19722457733622,0
18,1,1,2,1,1,5,3,3,2,3,5,1.0986122886681098,9,7,9,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1.9459101490553128,0
18,3,2,1,1,1,2,3,1,2,2,5,0.0,4,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1.6094379124341005,0
19,3,2,2,1,3,3,2,1,1,1,3,1.6094379124341005,6,11,9,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0.6931471805599453,0
18,3,3,1,2,2,4,4,5,1,3,3,2.302585092994046,4,8,8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1.3862943611198906,0
16,2,2,2,1,0,5,4,3,2,4,4,1.9459101490553128,7,8,8,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,2.19722457733622,0
19,2,1,2,1,3,4,4,3,1,3,5,1.6094379124341005,8,9,9,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1.3862943611198906,0
16,3,2,2,2,2,2,5,5,1,1,1,2.19722457733622,5,5,7,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0.6931471805599453,0
17,1,1,1,1,0,4,3,2,1,2,5,2.302585092994046,7,9,10,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1.0986122886681098,0
20,1,1,2,1,1,4,4,3,2,4,4,2.5649493574615367,8,11,10,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,2.19722457733622,0
18,4,3,1,1,0,5,4,4,3,4,2,2.19722457733622,10,11,10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,2.5649493574615367,0
18,3,2,2,1,0,2,5,5,5,5,5,2.19722457733622,9,10,11,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,3.258096538021482,0
19,1,1,3,2,1,5,4,4,3,3,2,2.19722457733622,10,9,11,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,2.302585092994046,0
17,3,3,2,2,1,4,5,4,2,3,3,1.6094379124341005,8,9,10,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1.9459101490553128,0
18,1,3,1,1,0,4,3,3,2,3,3,0.0,9,10,9,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1.9459101490553128,0
19,1,1,3,1,1,4,4,4,3,3,5,1.6094379124341005,8,9,10,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,2.302585092994046,0
18,1,2,2,2,2,4,3,3,1,1,5,1.0986122886681098,6,8,8,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0.6931471805599453,0
19,1,1,1,1,0,1,4,4,1,1,5,0.0,6,8,7,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.6931471805599453,0
18,2,2,2,1,1,5,5,5,1,1,3,0.0,8,6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0.6931471805599453,0
17,0,0,2,1,0,4,4,3,1,1,5,0.0,10,11,11,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0.6931471805599453,0
17,3,1,2,3,0,4,2,3,2,2,3,1.791759469228055,8,7,8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1.6094379124341005,0
17,4,2,1,2,0,5,5,5,1,3,5,0.0,8,8,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1.3862943611198906,0
18,2,2,1,2,1,2,3,3,1,2,4,1.3862943611198906,7,6,8,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1.0986122886681098,0
17,4,1,1,1,0,3,2,2,1,1,5,0.0,8,10,9,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0.6931471805599453,0
17,1,2,1,1,0,5,5,1,1,1,3,0.0,7,10,10,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0.6931471805599453,0
18,1,1,3,2,2,3,4,4,2,2,5,1.3862943611198906,7,8,7,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1.6094379124341005,0
18,2,2,2,2,0,4,3,5,1,1,1,1.0986122886681098,12,13,14,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0.6931471805599453,0
17,3,3,2,1,0,4,4,3,1,1,4,0.0,11,12,13,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0.6931471805599453,0
18,1,2,2,2,0,4,4,3,1,2,4,0.0,12,13,14,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1.0986122886681098,0
18,4,4,2,2,0,4,3,5,1,2,1,0.0,18,18,18,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1.0986122886681098,0
18,4,4,1,1,0,5,4,5,1,1,5,1.3862943611198906,17,17,17,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0.6931471805599453,0
17,4,2,2,2,0,4,3,3,1,2,4,0.0,17,18,18,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1.0986122886681098,0
18,2,2,3,2,1,4,3,3,1,1,4,0.0,9,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0.6931471805599453,0
18,1,2,2,1,0,4,1,4,5,5,1,2.19722457733622,10,11,11,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,3.258096538021482,0
18,4,4,3,1,0,2,5,5,1,1,1,1.791759469228055,12,13,14,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0.6931471805599453,0
17,1,1,3,1,0,4,2,3,3,4,4,1.6094379124341005,12,13,14,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.5649493574615367,0
18,2,2,2,2,0,1,3,1,1,1,2,1.6094379124341005,8,8,10,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0.6931471805599453,0
18,2,2,2,3,0,5,4,5,1,4,3,0.0,11,12,13,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1.6094379124341005,0
18,4,2,1,2,0,5,3,1,1,1,5,0.0,5,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.6931471805599453,0
18,1,1,3,2,1,4,4,2,1,2,2,1.0986122886681098,9,10,10,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.0986122886681098,0
19,1,1,2,1,1,5,5,5,2,3,2,0.0,5,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.9459101490553128,0
17,4,2,2,4,0,4,2,3,3,1,5,0.0,18,18,18,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1.3862943611198906,0
17,2,1,2,2,0,5,3,3,1,2,2,1.791759469228055,11,11,12,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1.0986122886681098,0
18,1,1,1,2,0,5,2,3,1,2,3,1.0986122886681098,8,10,11,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1.0986122886681098,0
18,1,2,2,2,0,4,1,1,1,1,4,0.0,11,11,12,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.6931471805599453,0
19,1,1,2,2,3,3,5,4,1,4,1,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1.6094379124341005,0
18,2,2,2,3,0,4,2,1,1,1,4,1.791759469228055,14,14,15,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0.6931471805599453,0
17,4,3,2,2,1,4,5,5,1,3,2,1.6094379124341005,10,11,11,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1.3862943611198906,0
18,3,3,1,2,0,5,3,4,1,1,5,0.0,10,10,10,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0.6931471805599453,0
17,4,4,2,2,0,4,3,3,1,2,5,1.0986122886681098,12,12,12,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1.0986122886681098,0
17,3,2,2,2,0,1,2,3,1,2,5,0.0,15,14,15,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1.0986122886681098,0
18,1,1,2,1,0,3,3,2,1,2,3,1.0986122886681098,14,13,14,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0986122886681098,0
18,1,1,2,3,0,5,3,2,1,1,4,0.0,19,17,18,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0.6931471805599453,0
18,1,2,3,2,0,4,3,4,1,4,5,0.0,16,15,15,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1.6094379124341005,0
18,3,3,2,2,0,4,3,2,1,3,3,1.9459101490553128,13,12,13,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1.3862943611198906,0
17,4,4,1,2,0,2,3,4,1,1,1,1.6094379124341005,15,14,15,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0.6931471805599453,0
17,1,2,2,2,0,3,2,2,1,2,3,0.0,13,13,13,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0986122886681098,0
18,1,3,2,2,0,3,3,4,2,4,3,0.0,8,10,9,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,2.19722457733622,0
18,4,4,2,3,0,4,2,2,2,2,5,0.0,15,16,16,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1.6094379124341005,0
17,1,1,3,1,1,5,2,1,1,2,1,0.0,8,8,9,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1.0986122886681098,0
18,2,3,2,1,0,5,2,3,1,2,4,0.0,10,10,10,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1.0986122886681098,0
18,4,4,3,2,0,3,2,2,4,2,5,0.0,7,5,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,2.19722457733622,1
18,1,2,3,1,0,4,3,3,2,3,3,1.3862943611198906,9,10,10,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1.9459101490553128,0
17,2,2,1,3,0,3,4,3,1,1,3,2.19722457733622,10,11,12,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0.6931471805599453,0
17,1,2,1,1,0,3,5,5,1,3,1,1.6094379124341005,7,8,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1.3862943611198906,0
18,4,4,2,3,0,5,4,4,1,1,1,0.0,15,17,17,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0.6931471805599453,0
18,1,1,4,3,0,4,3,2,1,2,4,1.6094379124341005,10,11,12,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0986122886681098,0
19,1,1,2,2,1,4,3,3,1,1,3,1.6094379124341005,7,8,9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0.6931471805599453,0
18,4,4,1,2,0,5,4,3,3,4,2,0.6931471805599453,13,14,14,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,2.5649493574615367,0
18,3,3,1,2,0,4,1,3,1,2,1,0.6931471805599453,16,16,16,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1.0986122886681098,0
17,3,1,1,2,0,4,5,4,2,3,1,2.3978952727983707,8,9,9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1.9459101490553128,0
18,4,4,1,2,0,3,2,4,1,4,2,1.6094379124341005,17,18,19,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1.6094379124341005,0
18,2,1,2,1,0,4,4,3,1,3,5,0.0,7,7,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1.3862943611198906,0
17,2,3,2,2,0,4,4,3,1,1,3,1.6094379124341005,14,15,16,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0.6931471805599453,0
19,1,1,2,1,1,4,3,2,1,3,5,0.0,5,8,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1.3862943611198906,0
18,4,2,2,1,1,5,4,3,4,3,3,0.0,7,7,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,2.5649493574615367,0
18,2,2,2,3,0,5,3,3,1,3,4,0.0,14,17,15,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1.3862943611198906,0
17,4,3,2,2,0,5,5,4,1,1,1,0.0,6,9,11,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0.6931471805599453,0
18,4,4,3,1,0,4,4,3,2,2,5,1.6094379124341005,7,9,10,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1.6094379124341005,0
19,2,3,1,3,1,5,4,2,1,2,5,1.6094379124341005,10,11,10,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1.0986122886681098,0
18,3,1,1,2,0,4,3,4,1,1,1,1.6094379124341005,15,15,16,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0.6931471805599453,0
18,1,1,2,2,0,1,1,1,1,1,5,1.9459101490553128,11,12,9,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0.6931471805599453,0
17,3,1,2,1,0,2,4,5,3,4,2,1.9459101490553128,10,10,10,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2.5649493574615367,0
18,3,2,3,1,0,4,4,1,3,4,5,1.6094379124341005,10,11,11,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2.5649493574615367,0
